Order_ID,Order_Date,Customer_ID,Product,Category,Price,Quantity,Country,Payment_Method,Discount_Percent
ORD006343,2024-01-14,CUST01002,HDMI Cable,Cables,40.04,2,France,PayPal,0
ORD000814,2024-05-25,CUST01001,Laptop,Computers,1018.49,2,Canada,PayPal,0
ORD006011,2024-06-01,CUST01168,Monitor,Displays,477.54,4,USA,PayPal,0
ORD003811,2024-05-08,CUST01001,Mouse,Peripherals,72.7,4,Poland,Bank Transfer,0
ORD007762,2024-09-15,CUST01001,Desk Lamp,Accessories,96.62,2,UK,Unknown,0
ORD007955,2024-08-06,CUST01001,Webcam,Video,86.79,1,Canada,Unknown,10
ORD006517,2024-01-10,CUST01006,Desk Lamp,Accessories,69.5,1,Canada,Debit Card,10
ORD001805,2024-01-30,CUST01109,Mouse,Peripherals,53.78,1,France,PayPal,0
ORD006818,2024-03-18,CUST01004,Headphones,Audio,106.12,4,UK,Unknown,5
ORD004347,2024-03-21,CUST01002,HDMI Cable,Cables,-28.48,1,USA,Debit Card,0
ORD002462,2024-12-17,CUST01002,Webcam,Video,95.96,2,Netherlands,Credit Card,15
ORD000546,2024-05-27,CUST01001,Keyboard,Peripherals,114.99,3,Poland,Credit Card,15
ORD003242,2024-02-12,CUST01001,USB Hub,Peripherals,57.6,2,UK,Debit Card,0
ORD000739,2024-11-26,CUST01001,Monitor,Displays,436.38,2,USA,PayPal,0
ORD000311,2024-07-19,CUST01298,Headphones,Audio,178.61,3,Netherlands,Debit Card,0
ORD003522,2024-10-18,CUST01007,Headphones,Audio,105.05,3,Canada,Unknown,15
ORD001132,2024-05-06,CUST01002,USB Hub,Peripherals,58.58,1,France,PayPal,0
ORD005546,2024-09-16,CUST01002,HDMI Cable,Cables,-30.49,4,Poland,Unknown,10
ORD007892,2024-03-21,CUST01002,Phone Stand,Accessories,-0.15,2,Poland,Bank Transfer,15
ORD004112,2024-07-10,CUST01010,Laptop,Computers,1095.12,2,UK,PayPal,15
ORD002770,2024-03-17,CUST01002,Webcam,Video,90.0,2,France,Unknown,0
ORD000921,2024-02-20,CUST01001,Phone Stand,Accessories,57.96,3,France,Unknown,0
ORD006724,2024-05-05,CUST01086,Webcam,Video,80.54,3,Poland,Credit Card,10
ORD003588,2024-07-20,CUST01016,Headphones,Audio,119.15,3,Netherlands,PayPal,0
ORD003960,2024-05-25,CUST01002,HDMI Cable,Cables,-31.14,1,Poland,Bank Transfer,0
ORD000039,2024-07-18,CUST01001,Mouse,Peripherals,75.54,4,Germany,Unknown,5
ORD004460,2024-11-17,CUST01001,HDMI Cable,Cables,50.68,3,Germany,Bank Transfer,10
ORD004279,2024-05-06,CUST01002,Headphones,Audio,101.68,4,France,Unknown,0
ORD002984,2024-05-24,CUST01001,Laptop,Computers,1014.13,3,Netherlands,Unknown,0
ORD005291,2024-10-12,CUST01001,Mouse,Peripherals,16.41,4,Netherlands,Unknown,15
ORD005218,2024-11-18,CUST01002,USB Hub,Peripherals,-18.66,4,UK,Debit Card,0
ORD002668,2024-01-22,CUST01001,Mouse,Peripherals,30.32,3,Germany,Credit Card,0
ORD003224,2024-01-22,CUST01004,HDMI Cable,Cables,3.45,4,Germany,PayPal,10
ORD001183,2024-05-06,CUST01003,USB Hub,Peripherals,-5.52,1,Poland,Bank Transfer,15
ORD007282,2024-01-29,CUST01005,Webcam,Video,28.82,4,France,Debit Card,0
ORD000615,2024-08-13,CUST01616,Mouse,Peripherals,97.8,2,Poland,PayPal,0
ORD007905,2024-01-01,CUST01001,Headphones,Audio,91.09,1,Netherlands,Debit Card,10
ORD001467,2024-10-21,CUST01001,Phone Stand,Accessories,6.22,3,Poland,Debit Card,0
ORD004498,2024-01-09,CUST01001,Headphones,Audio,160.54,4,Poland,Unknown,0
ORD003043,2024-04-08,CUST01033,Keyboard,Peripherals,172.14,3,UK,Debit Card,5
ORD000935,2024-03-16,CUST01149,Laptop,Computers,1079.14,2,Poland,Credit Card,5
ORD002420,2024-11-20,CUST01114,Phone Stand,Accessories,45.0,3,UK,PayPal,0
ORD005086,2024-06-08,CUST01001,USB Hub,Peripherals,-15.86,2,Netherlands,Unknown,0
ORD007241,2024-11-07,CUST01002,Desk Lamp,Accessories,82.82,3,France,Unknown,0
ORD006505,2024-07-04,CUST01703,Monitor,Displays,440.99,3,France,Debit Card,0
ORD004823,2024-08-23,CUST01008,Phone Stand,Accessories,41.44,2,France,Credit Card,10
ORD000827,2024-11-29,CUST01001,Phone Stand,Accessories,-3.94,2,UK,Bank Transfer,0
ORD001522,2024-08-10,CUST01001,Headphones,Audio,173.22,2,Germany,Bank Transfer,5
ORD002931,2024-04-06,CUST01003,Keyboard,Peripherals,159.36,4,France,PayPal,15
ORD004233,2024-10-03,CUST01046,Desk Lamp,Accessories,76.79,2,USA,Bank Transfer,0
ORD000629,2024-04-08,CUST01002,Phone Stand,Accessories,-1.31,4,Germany,Unknown,10
ORD004431,2024-11-15,CUST01005,Headphones,Audio,87.98,3,Germany,Unknown,0
ORD003854,2024-04-03,CUST01001,Desk Lamp,Accessories,132.23,2,USA,Unknown,0
ORD000391,2024-02-07,CUST01002,Laptop,Computers,1025.39,2,Netherlands,Unknown,0
ORD004346,2024-08-08,CUST01001,Mouse,Peripherals,27.98,4,USA,Credit Card,15
ORD007808,2024-12-09,CUST01002,Phone Stand,Accessories,55.96,3,Canada,Unknown,0
ORD005914,2024-08-24,CUST01003,Phone Stand,Accessories,35.35,2,Netherlands,Credit Card,15
ORD003991,2024-07-27,CUST01959,Desk Lamp,Accessories,112.3,1,Netherlands,Bank Transfer,0
ORD000401,2024-04-26,CUST01002,Webcam,Video,110.01,3,Poland,Bank Transfer,10
ORD004807,2024-11-27,CUST01001,Mouse,Peripherals,-100.0,2,France,PayPal,0
ORD005136,2024-11-17,CUST01001,Monitor,Displays,481.91,4,Netherlands,PayPal,0
ORD006486,2024-02-17,CUST01001,Monitor,Displays,440.01,2,UK,PayPal,0
ORD003360,2024-09-10,CUST01214,HDMI Cable,Cables,55.06,3,UK,Bank Transfer,0
ORD000047,2024-02-02,CUST01002,Desk Lamp,Accessories,82.98,2,Netherlands,Bank Transfer,0
ORD005658,2024-10-31,CUST01013,Headphones,Audio,88.26,3,UK,Bank Transfer,15
ORD007687,2024-05-31,CUST01057,Webcam,Video,94.37,3,Poland,Bank Transfer,0
ORD007897,2024-02-17,CUST01001,Webcam,Video,92.45,4,France,Credit Card,15
ORD003643,2024-10-29,CUST01001,Mouse,Peripherals,42.05,4,Poland,Bank Transfer,15
ORD003727,2024-08-29,CUST01001,USB Hub,Peripherals,-6.57,4,USA,Credit Card,0
ORD007343,2024-06-30,CUST01597,Keyboard,Peripherals,85.92,3,USA,Unknown,5
ORD005209,2024-03-24,CUST01005,Monitor,Displays,463.89,3,Canada,Debit Card,0
ORD005320,2024-07-05,CUST01006,Laptop,Computers,1072.38,2,France,PayPal,0
ORD007775,2024-12-10,CUST01001,Desk Lamp,Accessories,69.67,2,Germany,Unknown,15
ORD002422,2024-10-28,CUST01001,Laptop,Computers,1017.41,3,France,Debit Card,10
ORD005605,2024-06-02,CUST01120,Webcam,Video,90.62,1,Netherlands,PayPal,0
ORD001751,2024-06-14,CUST01006,Mouse,Peripherals,41.59,2,Poland,Unknown,10
ORD007745,2024-03-31,CUST01019,Webcam,Video,106.07,3,Canada,Unknown,0
ORD006573,2024-09-26,CUST01002,Phone Stand,Accessories,3.75,3,Netherlands,Credit Card,5
ORD004063,2024-08-04,CUST01001,USB Hub,Peripherals,57.37,2,Germany,Debit Card,15
ORD007586,2024-12-27,CUST01002,Keyboard,Peripherals,145.32,2,UK,Credit Card,15
ORD000339,2024-05-16,CUST01015,Desk Lamp,Accessories,58.78,3,Netherlands,Bank Transfer,5
ORD000216,2024-03-30,CUST01002,Webcam,Video,117.56,2,UK,Credit Card,0
ORD003664,2024-02-10,CUST01001,Keyboard,Peripherals,94.24,1,Germany,Bank Transfer,0
ORD001342,2024-07-30,CUST01089,Mouse,Peripherals,90.3,3,Poland,PayPal,0
ORD007336,2024-04-07,CUST01003,Headphones,Audio,88.99,4,USA,Debit Card,0
ORD007756,2024-08-16,CUST01002,USB Hub,Peripherals,-3.85,3,USA,Unknown,10
ORD003895,2024-11-04,CUST01012,Headphones,Audio,144.72,2,France,PayPal,0
ORD003641,2024-10-07,CUST01040,Mouse,Peripherals,56.08,2,Germany,Credit Card,0
ORD000330,2024-02-05,CUST01002,Desk Lamp,Accessories,61.47,2,UK,Debit Card,10
ORD006315,2024-01-30,CUST01424,Webcam,Video,57.46,2,USA,Credit Card,0
ORD003005,2024-08-14,CUST01002,Headphones,Audio,169.62,2,UK,PayPal,0
ORD007655,2024-05-10,CUST01413,Keyboard,Peripherals,-100.0,2,Germany,Unknown,15
ORD003116,2024-08-09,CUST01001,Phone Stand,Accessories,-3.08,1,Germany,Bank Transfer,5
ORD007748,2024-11-17,CUST01001,Headphones,Audio,141.38,3,Canada,Credit Card,15
ORD002323,2024-08-08,CUST01045,Monitor,Displays,475.18,1,UK,Bank Transfer,15
ORD004198,2024-07-16,CUST01004,USB Hub,Peripherals,-6.29,3,Poland,PayPal,0
ORD003550,2024-06-16,CUST01002,Webcam,Video,54.65,4,USA,Debit Card,0
ORD001459,2024-11-13,CUST01021,Phone Stand,Accessories,-17.48,4,USA,Debit Card,10
ORD000172,2024-02-11,CUST01001,Keyboard,Peripherals,160.83,4,USA,Credit Card,0
ORD004204,2024-03-26,CUST01001,Headphones,Audio,116.09,3,Poland,Unknown,0
ORD006721,2024-06-16,CUST01002,Desk Lamp,Accessories,95.11,2,Germany,Bank Transfer,10
ORD003570,2024-06-28,CUST01001,HDMI Cable,Cables,57.75,4,USA,PayPal,15
ORD004227,2024-01-21,CUST01002,USB Hub,Peripherals,23.23,1,Poland,PayPal,15
ORD005159,2024-03-15,CUST01001,Headphones,Audio,116.03,3,Poland,PayPal,15
ORD007696,2024-01-12,CUST01002,Monitor,Displays,452.81,3,Poland,Debit Card,0
ORD006186,2024-02-26,CUST01015,HDMI Cable,Cables,42.18,4,Germany,Debit Card,15
ORD006612,2024-05-28,CUST01002,Monitor,Displays,495.31,3,Canada,Credit Card,0
ORD000939,2024-11-14,CUST01012,Phone Stand,Accessories,43.59,3,France,Unknown,0
ORD000061,2024-10-08,CUST01001,Mouse,Peripherals,19.42,4,France,Credit Card,0
ORD001241,2024-10-17,CUST01001,Mouse,Peripherals,8.23,2,USA,Bank Transfer,15
ORD005761,2024-08-19,CUST01002,Mouse,Peripherals,20.69,4,Netherlands,Credit Card,10
ORD005137,2024-08-24,CUST01001,Laptop,Computers,1099.21,3,Canada,Debit Card,10
ORD006706,2024-05-31,CUST01033,HDMI Cable,Cables,3.7,1,Poland,Credit Card,0
ORD002121,2024-02-29,CUST01003,USB Hub,Peripherals,49.25,1,Poland,PayPal,15
ORD001525,2024-05-30,CUST01001,USB Hub,Peripherals,-27.04,1,Germany,Bank Transfer,15
ORD000154,2024-07-14,CUST01004,Webcam,Video,36.15,2,France,Bank Transfer,15
ORD006123,2024-07-15,CUST01001,Monitor,Displays,455.74,4,Germany,PayPal,0
ORD004461,2024-11-27,CUST01003,Keyboard,Peripherals,115.71,3,UK,Debit Card,0
ORD003921,2024-12-08,CUST01001,HDMI Cable,Cables,21.91,2,Netherlands,PayPal,0
ORD001763,2024-11-21,CUST01001,Keyboard,Peripherals,101.02,2,Germany,PayPal,15
ORD000751,2024-02-25,CUST01001,Phone Stand,Accessories,33.33,1,UK,PayPal,0
ORD001786,2024-01-31,CUST01002,Phone Stand,Accessories,58.28,3,Canada,Bank Transfer,0
ORD006673,2024-11-11,CUST01007,Headphones,Audio,131.56,2,Poland,PayPal,10
ORD006213,2024-03-10,CUST01003,Webcam,Video,78.7,3,Netherlands,Unknown,0
ORD004502,2024-06-21,CUST01003,Phone Stand,Accessories,75.07,3,UK,Bank Transfer,0
ORD004854,2024-05-02,CUST01011,Mouse,Peripherals,101.16,2,UK,Debit Card,0
ORD002712,2024-10-12,CUST01001,Headphones,Audio,90.92,1,USA,Debit Card,10
ORD006488,2024-01-10,CUST01002,Laptop,Computers,1112.12,2,UK,Credit Card,0
ORD004194,2024-12-17,CUST01002,Headphones,Audio,-100.0,3,Canada,Credit Card,0
ORD001334,2024-09-22,CUST01001,Phone Stand,Accessories,62.37,2,Canada,Debit Card,15
ORD007144,2024-11-20,CUST01001,Phone Stand,Accessories,-4.95,4,Germany,Debit Card,15
ORD002855,2024-06-08,CUST01003,USB Hub,Peripherals,54.68,4,USA,Credit Card,10
ORD000187,2024-09-21,CUST01516,Headphones,Audio,102.18,3,France,Debit Card,0
ORD001137,2024-10-18,CUST01007,Phone Stand,Accessories,3.93,1,Poland,Bank Transfer,15
ORD002059,2024-03-01,CUST01002,Headphones,Audio,121.2,1,Germany,Credit Card,0
ORD006729,2024-03-27,CUST01002,Laptop,Computers,1067.43,3,UK,Bank Transfer,0
ORD006723,2024-12-06,CUST01004,Phone Stand,Accessories,42.38,3,UK,Credit Card,10
ORD000149,2024-03-27,CUST01001,Keyboard,Peripherals,113.99,2,USA,Debit Card,10
ORD004125,2024-08-04,CUST01040,Headphones,Audio,143.42,1,UK,Debit Card,0
ORD004890,2024-11-28,CUST01002,HDMI Cable,Cables,-7.57,3,France,PayPal,10
ORD006500,2024-09-06,CUST01019,Webcam,Video,117.93,4,Canada,Debit Card,15
ORD003364,2024-08-29,CUST01002,Webcam,Video,82.58,2,Netherlands,Unknown,0
ORD004789,2024-02-14,CUST01111,Webcam,Video,108.18,1,Germany,Bank Transfer,0
ORD002867,2024-06-30,CUST01018,Webcam,Video,87.09,4,Canada,PayPal,0
ORD003777,2024-07-29,CUST01069,USB Hub,Peripherals,2.85,4,Germany,Unknown,0
ORD001387,2024-06-06,CUST01001,Monitor,Displays,483.27,1,Netherlands,Bank Transfer,0
ORD005942,2024-02-28,CUST01009,Phone Stand,Accessories,-17.83,1,USA,Unknown,0
ORD007819,2024-07-23,CUST01001,Monitor,Displays,522.32,1,Germany,PayPal,0
ORD006638,2024-11-23,CUST01005,Keyboard,Peripherals,111.04,2,Germany,PayPal,0
ORD005696,2024-04-06,CUST01001,Laptop,Computers,1036.04,2,Canada,Debit Card,0
ORD003630,2024-03-16,CUST01002,HDMI Cable,Cables,62.58,4,France,Credit Card,0
ORD007218,2024-02-10,CUST01001,USB Hub,Peripherals,58.44,1,France,PayPal,0
ORD004798,2024-12-14,CUST01006,Laptop,Computers,1105.17,4,Canada,Unknown,5
ORD003029,2024-01-25,CUST01003,Headphones,Audio,81.64,2,Netherlands,Credit Card,0
ORD002970,2024-12-20,CUST01001,Laptop,Computers,1053.36,1,USA,PayPal,15
ORD006977,2024-06-05,CUST01001,Mouse,Peripherals,100.14,4,USA,Unknown,0
ORD001709,2024-12-25,CUST01018,Laptop,Computers,1019.0,1,France,PayPal,5
ORD002954,2024-12-23,CUST01015,Monitor,Displays,443.09,2,Poland,Debit Card,0
ORD000455,2024-12-17,CUST01001,Mouse,Peripherals,66.61,3,Germany,Unknown,0
ORD006137,2024-07-05,CUST01006,Laptop,Computers,1043.1,1,UK,Credit Card,15
ORD007536,2024-01-18,CUST01001,HDMI Cable,Cables,-4.16,1,Germany,Unknown,0
ORD000610,2024-09-30,CUST01001,USB Hub,Peripherals,-3.26,1,France,PayPal,15
ORD004264,2024-06-23,CUST01001,Laptop,Computers,1075.95,1,Netherlands,Unknown,0
ORD004827,2024-05-17,CUST01002,USB Hub,Peripherals,40.57,2,Germany,PayPal,0
ORD006804,2024-10-17,CUST01001,Headphones,Audio,135.53,2,Poland,Bank Transfer,0
ORD002075,2024-07-15,CUST01002,Phone Stand,Accessories,99999.0,2,UK,Credit Card,0
ORD004053,2024-10-06,CUST01001,Mouse,Peripherals,99.32,2,France,Unknown,0
ORD006524,2024-01-04,CUST01001,Webcam,Video,123.15,2,Netherlands,Bank Transfer,0
ORD001623,2024-08-30,CUST01002,Mouse,Peripherals,24.15,1,France,Bank Transfer,0
ORD004684,2024-07-08,CUST01001,Keyboard,Peripherals,119.38,1,Netherlands,Debit Card,0
ORD005498,2024-04-27,CUST01001,Mouse,Peripherals,30.29,2,Germany,Debit Card,0
ORD005797,2024-05-04,CUST01008,USB Hub,Peripherals,-8.3,2,UK,PayPal,5
ORD007031,2024-10-13,CUST01483,USB Hub,Peripherals,-6.1,1,France,Bank Transfer,5
ORD000041,2024-12-19,CUST01006,Mouse,Peripherals,54.56,2,Germany,Unknown,0
ORD005476,2024-12-26,CUST01021,Headphones,Audio,140.67,3,USA,PayPal,15
ORD002090,2024-05-24,CUST01002,HDMI Cable,Cables,-20.8,3,Poland,Debit Card,0
ORD003925,2024-04-22,CUST01002,Laptop,Computers,1090.97,1,Netherlands,Bank Transfer,0
ORD002176,2024-12-08,CUST01001,Keyboard,Peripherals,170.82,3,Netherlands,PayPal,15
ORD000075,2024-04-23,CUST01003,Laptop,Computers,1077.72,2,Canada,Credit Card,0
ORD006422,2024-12-09,CUST01003,Keyboard,Peripherals,81.22,2,France,Bank Transfer,0
ORD007908,2024-02-14,CUST01187,Phone Stand,Accessories,-1.3,1,UK,Credit Card,0
ORD002658,2024-08-25,CUST01005,Webcam,Video,82.23,3,France,Unknown,0
ORD002077,2024-02-08,CUST01001,Webcam,Video,81.73,3,Canada,PayPal,10
ORD000442,2024-07-22,CUST01001,Mouse,Peripherals,15.99,4,France,Credit Card,5
ORD002052,2024-07-06,CUST01001,USB Hub,Peripherals,-7.68,4,USA,Unknown,0
ORD002542,2024-02-10,CUST01003,USB Hub,Peripherals,20.06,3,Canada,Credit Card,0
ORD001302,2024-11-22,CUST01002,Keyboard,Peripherals,156.37,1,France,PayPal,10
ORD007376,2024-04-28,CUST01002,Mouse,Peripherals,12.66,1,Netherlands,Unknown,0
ORD003431,2024-05-04,CUST01008,Desk Lamp,Accessories,93.43,3,Germany,Credit Card,0
ORD001305,2024-06-14,CUST01001,Phone Stand,Accessories,55.75,2,Canada,Bank Transfer,0
ORD000237,2024-06-05,CUST01001,Desk Lamp,Accessories,61.16,1,UK,Bank Transfer,10
ORD006689,2024-10-22,CUST01006,USB Hub,Peripherals,14.0,3,UK,Unknown,0
ORD002600,2024-01-23,CUST01005,Desk Lamp,Accessories,109.74,2,UK,Bank Transfer,0
ORD004617,2024-05-01,CUST01023,HDMI Cable,Cables,-28.36,3,UK,Unknown,5
ORD002574,2024-06-13,CUST01001,USB Hub,Peripherals,-16.87,1,UK,Bank Transfer,0
ORD003281,2024-01-25,CUST01006,Desk Lamp,Accessories,51.27,4,France,PayPal,0
ORD003187,2024-12-09,CUST01001,Mouse,Peripherals,92.96,1,USA,Unknown,0
ORD003954,2024-07-31,CUST01004,HDMI Cable,Cables,-23.07,4,Netherlands,Debit Card,0
ORD002769,2024-06-11,CUST01008,Laptop,Computers,1064.86,2,France,Credit Card,0
ORD004832,2024-12-14,CUST01001,Monitor,Displays,453.43,1,USA,Debit Card,5
ORD004224,2024-11-28,CUST01003,Webcam,Video,73.89,1,USA,Credit Card,5
ORD002107,2024-06-09,CUST01002,Phone Stand,Accessories,46.55,3,Canada,Credit Card,10
ORD002680,2024-05-27,CUST01002,Headphones,Audio,148.59,1,UK,PayPal,5
ORD004689,2024-02-20,CUST01001,Phone Stand,Accessories,-9.16,4,Canada,Unknown,10
ORD005400,2024-07-11,CUST01002,HDMI Cable,Cables,-7.44,2,USA,Credit Card,15
ORD001388,2024-03-31,CUST01003,HDMI Cable,Cables,8.7,2,France,Debit Card,0
ORD007776,2024-06-27,CUST01002,Phone Stand,Accessories,57.15,4,UK,Bank Transfer,0
ORD007261,2024-04-27,CUST01003,Desk Lamp,Accessories,75.71,3,Netherlands,Bank Transfer,0
ORD006453,2024-12-12,CUST01001,Desk Lamp,Accessories,117.57,3,Poland,Bank Transfer,5
ORD007372,2024-03-04,CUST01002,USB Hub,Peripherals,34.49,2,Netherlands,Unknown,0
ORD007731,2024-08-08,CUST01039,Desk Lamp,Accessories,129.01,2,Poland,Debit Card,0
ORD005001,2024-03-01,CUST01001,Mouse,Peripherals,93.35,2,Poland,Unknown,0
ORD005854,2024-06-03,CUST01001,Monitor,Displays,508.48,4,Germany,Unknown,5
ORD001280,2024-01-29,CUST01001,Desk Lamp,Accessories,85.53,4,Germany,Bank Transfer,5
ORD007868,2024-05-21,CUST01004,USB Hub,Peripherals,49.66,1,Germany,Unknown,0
ORD007854,2024-08-16,CUST01001,Monitor,Displays,435.98,1,Poland,Debit Card,0
ORD006405,2024-03-13,CUST01002,Desk Lamp,Accessories,109.51,4,UK,PayPal,0
ORD001556,2024-06-03,CUST01002,HDMI Cable,Cables,-6.22,2,UK,PayPal,10
ORD007256,2024-01-29,CUST01020,HDMI Cable,Cables,63.0,3,Poland,PayPal,0
ORD003191,2024-07-20,CUST01004,HDMI Cable,Cables,31.03,2,Germany,Bank Transfer,0
ORD004567,2024-05-29,CUST01007,HDMI Cable,Cables,4.62,1,Netherlands,Bank Transfer,0
ORD004803,2024-01-05,CUST01012,Headphones,Audio,148.13,1,Poland,Unknown,0
ORD007522,2024-02-13,CUST01001,Laptop,Computers,1089.53,2,USA,Unknown,0
ORD004842,2024-05-19,CUST01001,Webcam,Video,76.45,2,USA,PayPal,15
ORD003595,2024-03-20,CUST01002,Monitor,Displays,452.71,4,Canada,Debit Card,0
ORD006036,2024-10-03,CUST01002,Laptop,Computers,1069.78,2,Poland,Credit Card,10
ORD001921,2024-07-30,CUST01018,HDMI Cable,Cables,-21.11,4,Poland,Credit Card,10
ORD000514,2024-11-03,CUST01007,Keyboard,Peripherals,94.08,3,Canada,Debit Card,15
ORD004178,2024-07-30,CUST01001,Laptop,Computers,1086.96,3,UK,Debit Card,15
ORD001309,2024-01-30,CUST01001,Webcam,Video,29.5,3,Poland,PayPal,0
ORD005668,2024-03-01,CUST01795,Keyboard,Peripherals,77.71,2,France,Bank Transfer,0
ORD000915,2024-06-04,CUST01001,Phone Stand,Accessories,34.33,1,Poland,Bank Transfer,0
ORD003453,2024-08-20,CUST01002,Desk Lamp,Accessories,117.79,1,USA,PayPal,0
ORD003696,2024-11-18,CUST01003,Desk Lamp,Accessories,115.33,2,Netherlands,Debit Card,0
ORD004243,2024-05-03,CUST01001,Phone Stand,Accessories,52.05,4,Poland,Bank Transfer,0
ORD003157,2024-12-04,CUST01001,Laptop,Computers,1109.39,1,France,PayPal,0
ORD002199,2024-04-16,CUST01006,Mouse,Peripherals,80.68,4,Germany,Unknown,0
ORD000775,2024-03-07,CUST01001,Monitor,Displays,453.93,4,UK,PayPal,5
ORD004426,2024-04-12,CUST01002,Mouse,Peripherals,38.89,3,UK,Unknown,0
ORD006151,2024-02-26,CUST01001,USB Hub,Peripherals,-2.0,1,Canada,Credit Card,0
ORD006098,2024-01-30,CUST01001,Desk Lamp,Accessories,54.76,4,France,Unknown,5
ORD000944,2024-11-29,CUST01001,USB Hub,Peripherals,28.84,4,UK,Credit Card,0
ORD000823,2024-02-21,CUST01001,Webcam,Video,92.55,1,USA,PayPal,0
ORD005006,2024-03-18,CUST01008,Monitor,Displays,516.5,1,USA,PayPal,0
ORD004278,2024-07-29,CUST01075,Laptop,Computers,1099.62,4,Canada,Unknown,10
ORD000165,2024-08-23,CUST01001,Webcam,Video,122.32,3,Poland,Debit Card,0
ORD005620,2024-02-03,CUST01001,Phone Stand,Accessories,36.17,3,UK,Debit Card,5
ORD004548,2024-09-04,CUST01091,Webcam,Video,38.02,3,France,Debit Card,0
ORD003984,2024-01-19,CUST01059,HDMI Cable,Cables,-26.76,4,Germany,Credit Card,0
ORD002539,2024-05-28,CUST01001,HDMI Cable,Cables,35.54,4,UK,Unknown,0
ORD007643,2024-01-27,CUST01006,Laptop,Computers,1042.97,3,France,Debit Card,0
ORD001312,2024-02-28,CUST01007,HDMI Cable,Cables,61.38,3,UK,Bank Transfer,0
ORD005208,2024-09-27,CUST01001,Mouse,Peripherals,41.62,1,Canada,Unknown,0
ORD007295,2024-01-15,CUST01014,Keyboard,Peripherals,151.45,1,Canada,Debit Card,0
ORD005384,2024-07-31,CUST01003,Headphones,Audio,85.95,1,Germany,Unknown,0
ORD006691,2024-07-27,CUST01009,Keyboard,Peripherals,85.59,4,USA,Unknown,5
ORD007440,2024-02-12,CUST01001,Headphones,Audio,134.77,3,Netherlands,Debit Card,0
ORD003301,2024-09-20,CUST01028,Monitor,Displays,447.35,4,France,Debit Card,0
ORD003311,2024-07-19,CUST01004,Keyboard,Peripherals,106.25,2,Poland,Bank Transfer,0
ORD000328,2024-09-13,CUST01003,Headphones,Audio,161.47,3,France,Debit Card,0
ORD005887,2024-11-29,CUST01002,Laptop,Computers,1067.01,3,USA,Unknown,0
ORD002491,2024-10-29,CUST01001,Mouse,Peripherals,20.16,3,UK,Bank Transfer,15
ORD007544,2024-06-18,CUST01001,Desk Lamp,Accessories,114.84,3,USA,Debit Card,5
ORD006104,2024-07-17,CUST01615,USB Hub,Peripherals,69.13,4,France,Bank Transfer,0
ORD005955,2024-06-25,CUST01001,Laptop,Computers,1034.57,4,UK,Bank Transfer,0
ORD007513,2024-07-23,CUST01003,Webcam,Video,106.87,4,Netherlands,Bank Transfer,15
ORD004409,2024-05-02,CUST01012,Headphones,Audio,100.18,1,France,Debit Card,10
ORD000833,2024-03-05,CUST01002,Desk Lamp,Accessories,87.46,1,UK,Bank Transfer,0
ORD003080,2024-04-02,CUST01001,Phone Stand,Accessories,-4.76,1,USA,Debit Card,0
ORD003463,2024-08-10,CUST01002,Laptop,Computers,1031.15,3,Canada,Bank Transfer,0
ORD005298,2024-05-22,CUST01001,HDMI Cable,Cables,41.61,2,Poland,Bank Transfer,0
ORD007032,2024-05-24,CUST01002,Monitor,Displays,459.31,3,France,Bank Transfer,10
ORD000055,2024-04-12,CUST01001,Phone Stand,Accessories,36.8,1,Netherlands,Credit Card,0
ORD006231,2024-12-01,CUST01290,Phone Stand,Accessories,-5.95,1,Netherlands,PayPal,5
ORD004065,2024-09-06,CUST01002,Keyboard,Peripherals,80.96,4,Poland,PayPal,10
ORD003452,2024-02-27,CUST01005,Laptop,Computers,1048.34,4,USA,Credit Card,0
ORD006306,2024-12-06,CUST01003,Headphones,Audio,153.49,3,Canada,Credit Card,10
ORD001902,2024-11-15,CUST01008,Headphones,Audio,99.91,2,France,Unknown,0
ORD001482,2024-05-16,CUST01002,Desk Lamp,Accessories,137.92,2,Germany,Credit Card,15
ORD004874,2024-03-06,CUST01004,HDMI Cable,Cables,-28.59,4,UK,Credit Card,0
ORD004896,2024-02-29,CUST01002,Headphones,Audio,110.42,3,Poland,Bank Transfer,0
ORD004151,2024-07-06,CUST01001,HDMI Cable,Cables,13.33,2,Germany,Bank Transfer,15
ORD003336,2024-09-18,CUST01008,Headphones,Audio,82.89,1,Poland,Debit Card,0
ORD004927,2024-11-27,CUST01002,Mouse,Peripherals,86.15,1,France,Debit Card,0
ORD000947,2024-07-08,CUST01003,Phone Stand,Accessories,73.97,3,UK,Credit Card,0
ORD005798,2024-12-24,CUST01014,Monitor,Displays,530.08,3,Netherlands,Credit Card,0
ORD003294,2024-04-27,CUST01001,Headphones,Audio,107.2,4,Poland,Debit Card,0
ORD002162,2024-01-26,CUST01037,HDMI Cable,Cables,-33.36,4,Netherlands,Bank Transfer,0
ORD007758,2024-05-17,CUST01001,Desk Lamp,Accessories,113.77,3,Poland,Debit Card,0
ORD005084,2024-02-13,CUST01014,Webcam,Video,81.23,3,Poland,Credit Card,10
ORD006795,2024-06-07,CUST01001,Headphones,Audio,140.43,1,France,Bank Transfer,15
ORD003058,2024-12-18,CUST01001,Phone Stand,Accessories,25.29,4,Netherlands,Bank Transfer,5
ORD005491,2024-07-08,CUST01002,Phone Stand,Accessories,-13.98,4,USA,Debit Card,10
